tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1390,cust_aafb1614,True,Fri Oct 11 13:04:00 +0000 2024,"I was charged twice for order 786587, this is fraud, fix it now.",1391,
1391,AmazonHelp,False,Fri Oct 11 13:39:00 +0000 2024,Sorry for the confusion. Can you send us the order ID via DM so we can review the charge and correct it if needed?,,1390
1392,cust_5c0ba673,True,Wed Nov 06 02:50:00 +0000 2024,Why was I billed $20 more than the listed price for 455007?,1393,
1393,AmazonHelp,False,Wed Nov 06 03:34:00 +0000 2024,We take this seriously. Please DM your order number and the charge details so our billing team can investigate immediately.,,1392
1394,cust_2929f887,True,Wed Nov 13 14:59:00 +0000 2024,"There's an unauthorized charge on my card labeled Amazon, order 993744, I never bought this.",1395,
1395,AmazonHelp,False,Wed Nov 13 16:10:00 +0000 2024,Sorry for the confusion. Can you send us the order ID via DM so we can review the charge and correct it if needed?,,1394
1396,cust_123b2a96,True,Sat Mar 23 19:48:00 +0000 2024,"I was charged twice for order 137642, this is fraud, fix it now.",1397,
1397,AmazonHelp,False,Sat Mar 23 21:25:00 +0000 2024,Sorry for the confusion. Can you send us the order ID via DM so we can review the charge and correct it if needed?,,1396
1398,cust_8cc968b5,True,Mon Jun 10 12:55:00 +0000 2024,"I was charged twice for order 194769, this is fraud, fix it now.",1399,
1399,AmazonHelp,False,Mon Jun 10 13:18:00 +0000 2024,We take this seriously. Please DM your order number and the charge details so our billing team can investigate immediately.,,1398
1400,cust_87d92a6b,True,Sun Apr 28 02:25:00 +0000 2024,"I've been locked out of my Amazon account for 3 days, no email response.",1401,
1401,AmazonHelp,False,Sun Apr 28 04:08:00 +0000 2024,We're sorry for the trouble. Please visit amazon.com/account-recovery or DM us so we can escalate this to our account security team.,,1400
1402,cust_be508ef8,True,Wed Jun 05 19:23:00 +0000 2024,"My Prime membership shows canceled but I never canceled it, need this fixed urgently.",1403,
1403,AmazonHelp,False,Wed Jun 05 19:43:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1402
1404,cust_71d0ff29,True,Sat Mar 02 21:20:00 +0000 2024,"Can't log in, keeps saying my password is wrong even after reset.",1405,
1405,AmazonHelp,False,Sat Mar 02 21:44:00 +0000 2024,We're sorry for the trouble. Please visit amazon.com/account-recovery or DM us so we can escalate this to our account security team.,,1404
1406,cust_2a08cf4d,True,Sun Jun 30 04:40:00 +0000 2024,"Can't log in, keeps saying my password is wrong even after reset.",1407,
1407,AmazonHelp,False,Sun Jun 30 06:38:00 +0000 2024,We're sorry for the trouble. Please visit amazon.com/account-recovery or DM us so we can escalate this to our account security team.,,1406
1408,cust_25c7595f,True,Tue Aug 20 06:05:00 +0000 2024,"I've been locked out of my Amazon account for 3 days, no email response.",1409,
1409,AmazonHelp,False,Tue Aug 20 06:39:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1408
1410,cust_b71ebeb8,True,Sat Nov 23 06:46:00 +0000 2024,"Can't log in, keeps saying my password is wrong even after reset.",1411,
1411,AmazonHelp,False,Sat Nov 23 08:30:00 +0000 2024,We're sorry for the trouble. Please visit amazon.com/account-recovery or DM us so we can escalate this to our account security team.,,1410
1412,cust_b9c6068b,True,Sat Jan 27 21:24:00 +0000 2024,"Can't log in, keeps saying my password is wrong even after reset.",1413,
1413,AmazonHelp,False,Sat Jan 27 22:22:00 +0000 2024,We're sorry for the trouble. Please visit amazon.com/account-recovery or DM us so we can escalate this to our account security team.,,1412
1414,cust_660185be,True,Sun Sep 08 08:03:00 +0000 2024,"Can't log in, keeps saying my password is wrong even after reset.",1415,
1415,AmazonHelp,False,Sun Sep 08 08:37:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1414
1416,cust_d6fa3e8d,True,Wed Nov 06 16:33:00 +0000 2024,"I've been locked out of my Amazon account for 3 days, no email response.",1417,
1417,AmazonHelp,False,Wed Nov 06 17:36:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1416
1418,cust_7a568991,True,Sun Jul 28 06:46:00 +0000 2024,"My Prime membership shows canceled but I never canceled it, need this fixed urgently.",1419,
1419,AmazonHelp,False,Sun Jul 28 07:25:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1418
1420,cust_983329e9,True,Tue Apr 09 22:26:00 +0000 2024,"I've been locked out of my Amazon account for 3 days, no email response.",1421,
1421,AmazonHelp,False,Tue Apr 09 22:29:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1420
1422,cust_eba17cb4,True,Wed Oct 30 05:27:00 +0000 2024,"Can't log in, keeps saying my password is wrong even after reset.",1423,
1423,AmazonHelp,False,Wed Oct 30 07:24:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1422
1424,cust_4e238be5,True,Wed Mar 20 17:41:00 +0000 2024,"Can't log in, keeps saying my password is wrong even after reset.",1425,
1425,AmazonHelp,False,Wed Mar 20 19:04:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1424
1426,cust_46461f7b,True,Fri Aug 16 17:42:00 +0000 2024,"Can't log in, keeps saying my password is wrong even after reset.",1427,
1427,AmazonHelp,False,Fri Aug 16 17:56:00 +0000 2024,We're sorry for the trouble. Please visit amazon.com/account-recovery or DM us so we can escalate this to our account security team.,,1426
1428,cust_52411576,True,Sat Jan 13 03:32:00 +0000 2024,"My Prime membership shows canceled but I never canceled it, need this fixed urgently.",1429,
1429,AmazonHelp,False,Sat Jan 13 04:48:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1428
1430,cust_ea46ef08,True,Sun Apr 28 22:54:00 +0000 2024,"I've been locked out of my Amazon account for 3 days, no email response.",1431,
1431,AmazonHelp,False,Mon Apr 29 00:31:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1430
1432,cust_205a89bb,True,Sun Oct 13 08:39:00 +0000 2024,"I've been locked out of my Amazon account for 3 days, no email response.",1433,
1433,AmazonHelp,False,Sun Oct 13 09:50:00 +0000 2024,We're sorry for the trouble. Please visit amazon.com/account-recovery or DM us so we can escalate this to our account security team.,,1432
1434,cust_42ae70df,True,Thu Nov 28 19:04:00 +0000 2024,"I've been locked out of my Amazon account for 3 days, no email response.",1435,
1435,AmazonHelp,False,Thu Nov 28 20:51:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1434
1436,cust_4a3f08c2,True,Sat Oct 19 19:29:00 +0000 2024,"Can't log in, keeps saying my password is wrong even after reset.",1437,
1437,AmazonHelp,False,Sat Oct 19 19:45:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1436
1438,cust_6cbca0c9,True,Sat Nov 09 04:01:00 +0000 2024,"I've been locked out of my Amazon account for 3 days, no email response.",1439,
1439,AmazonHelp,False,Sat Nov 09 05:29:00 +0000 2024,We're sorry for the trouble. Please visit amazon.com/account-recovery or DM us so we can escalate this to our account security team.,,1438
1440,cust_33c478ad,True,Fri Feb 02 21:04:00 +0000 2024,"Can't log in, keeps saying my password is wrong even after reset.",1441,
1441,AmazonHelp,False,Fri Feb 02 22:47:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1440
1442,cust_cd5fab5f,True,Fri Jun 14 13:58:00 +0000 2024,"My Prime membership shows canceled but I never canceled it, need this fixed urgently.",1443,
1443,AmazonHelp,False,Fri Jun 14 14:47:00 +0000 2024,We're sorry for the trouble. Please visit amazon.com/account-recovery or DM us so we can escalate this to our account security team.,,1442
1444,cust_9b001eba,True,Sat Oct 26 10:23:00 +0000 2024,"Can't log in, keeps saying my password is wrong even after reset.",1445,
1445,AmazonHelp,False,Sat Oct 26 11:46:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1444
1446,cust_c64d4a70,True,Thu Jun 20 15:49:00 +0000 2024,"Can't log in, keeps saying my password is wrong even after reset.",1447,
1447,AmazonHelp,False,Thu Jun 20 15:54:00 +0000 2024,We're sorry for the trouble. Please visit amazon.com/account-recovery or DM us so we can escalate this to our account security team.,,1446
1448,cust_3f010dfd,True,Fri Aug 23 19:16:00 +0000 2024,"Can't log in, keeps saying my password is wrong even after reset.",1449,
1449,AmazonHelp,False,Fri Aug 23 19:26:00 +0000 2024,We're sorry for the trouble. Please visit amazon.com/account-recovery or DM us so we can escalate this to our account security team.,,1448
1450,cust_bb728128,True,Sat Aug 24 09:08:00 +0000 2024,"Can't log in, keeps saying my password is wrong even after reset.",1451,
1451,AmazonHelp,False,Sat Aug 24 10:02:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1450
1452,cust_e69b930b,True,Sat Apr 20 19:34:00 +0000 2024,"I've been locked out of my Amazon account for 3 days, no email response.",1453,
1453,AmazonHelp,False,Sat Apr 20 20:39:00 +0000 2024,We're sorry for the trouble. Please visit amazon.com/account-recovery or DM us so we can escalate this to our account security team.,,1452
1454,cust_0d7a1714,True,Tue May 21 12:02:00 +0000 2024,"I've been locked out of my Amazon account for 3 days, no email response.",1455,
1455,AmazonHelp,False,Tue May 21 13:02:00 +0000 2024,We're sorry for the trouble. Please visit amazon.com/account-recovery or DM us so we can escalate this to our account security team.,,1454
1456,cust_702d2d9b,True,Mon Nov 18 08:51:00 +0000 2024,"Can't log in, keeps saying my password is wrong even after reset.",1457,
1457,AmazonHelp,False,Mon Nov 18 09:46:00 +0000 2024,We're sorry for the trouble. Please visit amazon.com/account-recovery or DM us so we can escalate this to our account security team.,,1456
1458,cust_b0bb017f,True,Sat Dec 07 21:34:00 +0000 2024,"My Prime membership shows canceled but I never canceled it, need this fixed urgently.",1459,
1459,AmazonHelp,False,Sat Dec 07 22:11:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1458
1460,cust_cebf1a79,True,Mon Jun 10 21:48:00 +0000 2024,"I've been locked out of my Amazon account for 3 days, no email response.",1461,
1461,AmazonHelp,False,Mon Jun 10 22:20:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1460
1462,cust_683a5282,True,Wed Jul 17 05:36:00 +0000 2024,"I've been locked out of my Amazon account for 3 days, no email response.",1463,
1463,AmazonHelp,False,Wed Jul 17 07:33:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1462
1464,cust_2554e5d1,True,Wed Apr 10 10:41:00 +0000 2024,"I've been locked out of my Amazon account for 3 days, no email response.",1465,
1465,AmazonHelp,False,Wed Apr 10 11:07:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1464
1466,cust_bc4aecfe,True,Wed Aug 21 15:17:00 +0000 2024,"I've been locked out of my Amazon account for 3 days, no email response.",1467,
1467,AmazonHelp,False,Wed Aug 21 16:40:00 +0000 2024,We're sorry for the trouble. Please visit amazon.com/account-recovery or DM us so we can escalate this to our account security team.,,1466
1468,cust_669f4195,True,Fri Mar 29 16:20:00 +0000 2024,"I've been locked out of my Amazon account for 3 days, no email response.",1469,
1469,AmazonHelp,False,Fri Mar 29 16:38:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1468
1470,cust_e5b1afc1,True,Thu Aug 01 11:53:00 +0000 2024,"I've been locked out of my Amazon account for 3 days, no email response.",1471,
1471,AmazonHelp,False,Thu Aug 01 12:22:00 +0000 2024,We're sorry for the trouble. Please visit amazon.com/account-recovery or DM us so we can escalate this to our account security team.,,1470
1472,cust_c7cea93e,True,Mon Oct 14 03:16:00 +0000 2024,"My Prime membership shows canceled but I never canceled it, need this fixed urgently.",1473,
1473,AmazonHelp,False,Mon Oct 14 05:13:00 +0000 2024,We're sorry for the trouble. Please visit amazon.com/account-recovery or DM us so we can escalate this to our account security team.,,1472
1474,cust_0848bfa5,True,Sat Feb 17 07:53:00 +0000 2024,"My Prime membership shows canceled but I never canceled it, need this fixed urgently.",1475,
1475,AmazonHelp,False,Sat Feb 17 09:04:00 +0000 2024,We're sorry for the trouble. Please visit amazon.com/account-recovery or DM us so we can escalate this to our account security team.,,1474
1476,cust_b82b27c7,True,Sat Feb 17 23:42:00 +0000 2024,"I've been locked out of my Amazon account for 3 days, no email response.",1477,
1477,AmazonHelp,False,Sat Feb 17 23:45:00 +0000 2024,We're sorry for the trouble. Please visit amazon.com/account-recovery or DM us so we can escalate this to our account security team.,,1476
1478,cust_06dfa9b9,True,Sat Jan 06 17:53:00 +0000 2024,"Can't log in, keeps saying my password is wrong even after reset.",1479,
1479,AmazonHelp,False,Sat Jan 06 18:17:00 +0000 2024,This needs a closer look from our account team. Please DM your registered email (not your password) so we can assist securely.,,1478
1480,cust_02fdd1ea,True,Wed Jul 10 13:00:00 +0000 2024,Does the Echo Dot 5th gen work without wifi at all?,1481,
1481,AmazonHelp,False,Wed Jul 10 13:16:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1480
1482,cust_64f3ef6b,True,Thu Oct 10 06:24:00 +0000 2024,Is the Kindle Paperwhite waterproof enough for the pool?,1483,
1483,AmazonHelp,False,Thu Oct 10 07:12:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1482
1484,cust_0418dda6,True,Tue Dec 10 05:10:00 +0000 2024,Is the Kindle Paperwhite waterproof enough for the pool?,1485,
1485,AmazonHelp,False,Tue Dec 10 06:30:00 +0000 2024,"Great question! You can find full specs on the product page, or feel free to DM us for more details.",,1484
1486,cust_9a545133,True,Tue Jan 23 03:30:00 +0000 2024,Is the Kindle Paperwhite waterproof enough for the pool?,1487,
1487,AmazonHelp,False,Tue Jan 23 04:33:00 +0000 2024,"Great question! You can find full specs on the product page, or feel free to DM us for more details.",,1486
1488,cust_eced8f45,True,Thu Jun 27 12:02:00 +0000 2024,Is the Kindle Paperwhite waterproof enough for the pool?,1489,
1489,AmazonHelp,False,Thu Jun 27 13:35:00 +0000 2024,"Great question! You can find full specs on the product page, or feel free to DM us for more details.",,1488
1490,cust_ea2035e7,True,Fri Aug 09 11:23:00 +0000 2024,Does the Echo Dot 5th gen work without wifi at all?,1491,
1491,AmazonHelp,False,Fri Aug 09 11:43:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1490
1492,cust_0729241f,True,Sat May 18 16:23:00 +0000 2024,Is the Kindle Paperwhite waterproof enough for the pool?,1493,
1493,AmazonHelp,False,Sat May 18 17:41:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1492
1494,cust_20427c17,True,Tue Feb 06 02:38:00 +0000 2024,Is the Kindle Paperwhite waterproof enough for the pool?,1495,
1495,AmazonHelp,False,Tue Feb 06 04:21:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1494
1496,cust_539a8c9a,True,Wed Jun 05 14:00:00 +0000 2024,Will this charger work with the new iPhone models?,1497,
1497,AmazonHelp,False,Wed Jun 05 14:59:00 +0000 2024,"Great question! You can find full specs on the product page, or feel free to DM us for more details.",,1496
1498,cust_fba5e250,True,Sat May 25 04:09:00 +0000 2024,Is the Kindle Paperwhite waterproof enough for the pool?,1499,
1499,AmazonHelp,False,Sat May 25 05:04:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1498
1500,cust_138cf7ed,True,Tue Apr 23 18:52:00 +0000 2024,Is the Kindle Paperwhite waterproof enough for the pool?,1501,
1501,AmazonHelp,False,Tue Apr 23 20:19:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1500
1502,cust_93e4b648,True,Thu Jan 25 10:37:00 +0000 2024,Does the Echo Dot 5th gen work without wifi at all?,1503,
1503,AmazonHelp,False,Thu Jan 25 10:50:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1502
1504,cust_46974c74,True,Mon Feb 05 03:47:00 +0000 2024,Does the Echo Dot 5th gen work without wifi at all?,1505,
1505,AmazonHelp,False,Mon Feb 05 05:24:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1504
1506,cust_d74244ee,True,Thu Aug 01 12:36:00 +0000 2024,Does the Echo Dot 5th gen work without wifi at all?,1507,
1507,AmazonHelp,False,Thu Aug 01 13:49:00 +0000 2024,"Great question! You can find full specs on the product page, or feel free to DM us for more details.",,1506
1508,cust_19185ede,True,Wed May 29 13:42:00 +0000 2024,Will this charger work with the new iPhone models?,1509,
1509,AmazonHelp,False,Wed May 29 14:29:00 +0000 2024,"Great question! You can find full specs on the product page, or feel free to DM us for more details.",,1508
1510,cust_ae892c30,True,Sun Apr 14 17:20:00 +0000 2024,Will this charger work with the new iPhone models?,1511,
1511,AmazonHelp,False,Sun Apr 14 18:38:00 +0000 2024,"Great question! You can find full specs on the product page, or feel free to DM us for more details.",,1510
1512,cust_b997d52a,True,Mon Feb 26 08:03:00 +0000 2024,Does the Echo Dot 5th gen work without wifi at all?,1513,
1513,AmazonHelp,False,Mon Feb 26 09:29:00 +0000 2024,"Great question! You can find full specs on the product page, or feel free to DM us for more details.",,1512
1514,cust_d3935417,True,Sun Nov 03 18:59:00 +0000 2024,Does the Echo Dot 5th gen work without wifi at all?,1515,
1515,AmazonHelp,False,Sun Nov 03 20:12:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1514
1516,cust_5fc32c38,True,Sun Oct 20 21:36:00 +0000 2024,Is the Kindle Paperwhite waterproof enough for the pool?,1517,
1517,AmazonHelp,False,Sun Oct 20 22:32:00 +0000 2024,"Great question! You can find full specs on the product page, or feel free to DM us for more details.",,1516
1518,cust_12583da3,True,Thu Jan 11 12:59:00 +0000 2024,Will this charger work with the new iPhone models?,1519,
1519,AmazonHelp,False,Thu Jan 11 13:24:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1518
1520,cust_779edd09,True,Wed Jan 03 05:21:00 +0000 2024,Is the Kindle Paperwhite waterproof enough for the pool?,1521,
1521,AmazonHelp,False,Wed Jan 03 05:46:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1520
1522,cust_65615eeb,True,Thu Sep 26 18:41:00 +0000 2024,Does the Echo Dot 5th gen work without wifi at all?,1523,
1523,AmazonHelp,False,Thu Sep 26 20:04:00 +0000 2024,"Great question! You can find full specs on the product page, or feel free to DM us for more details.",,1522
1524,cust_65c33a4a,True,Thu May 16 23:14:00 +0000 2024,Will this charger work with the new iPhone models?,1525,
1525,AmazonHelp,False,Fri May 17 00:09:00 +0000 2024,"Great question! You can find full specs on the product page, or feel free to DM us for more details.",,1524
1526,cust_b75fb98b,True,Tue Apr 23 11:07:00 +0000 2024,Does the Echo Dot 5th gen work without wifi at all?,1527,
1527,AmazonHelp,False,Tue Apr 23 12:41:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1526
1528,cust_1b15c2dd,True,Tue Feb 27 07:28:00 +0000 2024,Does the Echo Dot 5th gen work without wifi at all?,1529,
1529,AmazonHelp,False,Tue Feb 27 09:06:00 +0000 2024,"Great question! You can find full specs on the product page, or feel free to DM us for more details.",,1528
1530,cust_7ebfe6ea,True,Tue Apr 09 01:40:00 +0000 2024,Will this charger work with the new iPhone models?,1531,
1531,AmazonHelp,False,Tue Apr 09 02:38:00 +0000 2024,"Great question! You can find full specs on the product page, or feel free to DM us for more details.",,1530
1532,cust_da38902c,True,Thu May 30 19:11:00 +0000 2024,Is the Kindle Paperwhite waterproof enough for the pool?,1533,
1533,AmazonHelp,False,Thu May 30 19:47:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1532
1534,cust_dc683cb2,True,Sat Feb 10 08:58:00 +0000 2024,Is the Kindle Paperwhite waterproof enough for the pool?,1535,
1535,AmazonHelp,False,Sat Feb 10 09:36:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1534
1536,cust_903a9d5f,True,Wed Jan 17 12:51:00 +0000 2024,Will this charger work with the new iPhone models?,1537,
1537,AmazonHelp,False,Wed Jan 17 13:21:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1536
1538,cust_38b5673a,True,Fri Apr 19 17:50:00 +0000 2024,Does the Echo Dot 5th gen work without wifi at all?,1539,
1539,AmazonHelp,False,Fri Apr 19 18:19:00 +0000 2024,"Great question! You can find full specs on the product page, or feel free to DM us for more details.",,1538
1540,cust_bb6ad6a0,True,Mon Apr 29 11:10:00 +0000 2024,Is the Kindle Paperwhite waterproof enough for the pool?,1541,
1541,AmazonHelp,False,Mon Apr 29 11:27:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1540
1542,cust_971f81ca,True,Mon Mar 04 23:14:00 +0000 2024,Will this charger work with the new iPhone models?,1543,
1543,AmazonHelp,False,Mon Mar 04 23:32:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1542
1544,cust_45870114,True,Sat Jan 27 05:48:00 +0000 2024,Will this charger work with the new iPhone models?,1545,
1545,AmazonHelp,False,Sat Jan 27 06:40:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1544
1546,cust_1f906825,True,Sun Jun 16 09:23:00 +0000 2024,Is the Kindle Paperwhite waterproof enough for the pool?,1547,
1547,AmazonHelp,False,Sun Jun 16 11:22:00 +0000 2024,"Great question! You can find full specs on the product page, or feel free to DM us for more details.",,1546
1548,cust_4054722f,True,Sat Jul 27 18:26:00 +0000 2024,Will this charger work with the new iPhone models?,1549,
1549,AmazonHelp,False,Sat Jul 27 19:19:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1548
1550,cust_a97f4596,True,Mon May 27 11:13:00 +0000 2024,Is the Kindle Paperwhite waterproof enough for the pool?,1551,
1551,AmazonHelp,False,Mon May 27 11:17:00 +0000 2024,"Great question! You can find full specs on the product page, or feel free to DM us for more details.",,1550
1552,cust_af58f4e1,True,Tue Oct 29 22:21:00 +0000 2024,Will this charger work with the new iPhone models?,1553,
1553,AmazonHelp,False,Tue Oct 29 23:51:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1552
1554,cust_0709edd3,True,Fri Mar 29 14:07:00 +0000 2024,Is the Kindle Paperwhite waterproof enough for the pool?,1555,
1555,AmazonHelp,False,Fri Mar 29 15:04:00 +0000 2024,"Great question! You can find full specs on the product page, or feel free to DM us for more details.",,1554
1556,cust_c350e681,True,Fri May 24 02:15:00 +0000 2024,Will this charger work with the new iPhone models?,1557,
1557,AmazonHelp,False,Fri May 24 04:08:00 +0000 2024,"Great question! You can find full specs on the product page, or feel free to DM us for more details.",,1556
1558,cust_a9526922,True,Thu Oct 10 16:02:00 +0000 2024,Does the Echo Dot 5th gen work without wifi at all?,1559,
1559,AmazonHelp,False,Thu Oct 10 16:25:00 +0000 2024,Thanks for asking! Compatibility details are listed under 'Product Information' on the listing page.,,1558
1560,cust_6588de45,True,Mon Nov 25 20:04:00 +0000 2024,Absolutely fed up with how many issues I've had this month.,1561,
1561,AmazonHelp,False,Mon Nov 25 21:45:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1560
1562,cust_c04245cb,True,Wed Mar 27 00:32:00 +0000 2024,Absolutely fed up with how many issues I've had this month.,1563,
1563,AmazonHelp,False,Wed Mar 27 00:47:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1562
1564,cust_38146cd5,True,Wed Aug 07 07:50:00 +0000 2024,"Amazon customer service has gone downhill so much this year, so disappointed.",1565,
1565,AmazonHelp,False,Wed Aug 07 08:11:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1564
1566,cust_44137c8f,True,Mon Jun 17 22:05:00 +0000 2024,"Amazon customer service has gone downhill so much this year, so disappointed.",1567,
1567,AmazonHelp,False,Mon Jun 17 23:43:00 +0000 2024,That's not the experience we want you to have. Let us know how we can help via DM.,,1566
1568,cust_e05b54b6,True,Sun Nov 10 15:54:00 +0000 2024,Absolutely fed up with how many issues I've had this month.,1569,
1569,AmazonHelp,False,Sun Nov 10 17:16:00 +0000 2024,That's not the experience we want you to have. Let us know how we can help via DM.,,1568
1570,cust_6aeab93c,True,Wed Jun 19 17:29:00 +0000 2024,Been a Prime member for 8 years and this is how you treat loyal customers?,1571,
1571,AmazonHelp,False,Wed Jun 19 18:27:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1570
1572,cust_6bb9671d,True,Wed May 08 03:19:00 +0000 2024,Been a Prime member for 8 years and this is how you treat loyal customers?,1573,
1573,AmazonHelp,False,Wed May 08 04:25:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1572
1574,cust_d355ac93,True,Sun Jan 14 16:37:00 +0000 2024,Been a Prime member for 8 years and this is how you treat loyal customers?,1575,
1575,AmazonHelp,False,Sun Jan 14 16:46:00 +0000 2024,That's not the experience we want you to have. Let us know how we can help via DM.,,1574
1576,cust_a35ff875,True,Sun Aug 11 22:01:00 +0000 2024,"Amazon customer service has gone downhill so much this year, so disappointed.",1577,
1577,AmazonHelp,False,Sun Aug 11 23:19:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1576
1578,cust_2a605c48,True,Wed Jun 12 17:49:00 +0000 2024,Been a Prime member for 8 years and this is how you treat loyal customers?,1579,
1579,AmazonHelp,False,Wed Jun 12 19:47:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1578
1580,cust_8431bf27,True,Mon Jul 01 13:00:00 +0000 2024,Been a Prime member for 8 years and this is how you treat loyal customers?,1581,
1581,AmazonHelp,False,Mon Jul 01 13:21:00 +0000 2024,That's not the experience we want you to have. Let us know how we can help via DM.,,1580
1582,cust_4c7ba32c,True,Tue Sep 17 01:47:00 +0000 2024,"Amazon customer service has gone downhill so much this year, so disappointed.",1583,
1583,AmazonHelp,False,Tue Sep 17 01:59:00 +0000 2024,That's not the experience we want you to have. Let us know how we can help via DM.,,1582
1584,cust_9d2a67ef,True,Sat Sep 14 15:17:00 +0000 2024,"Amazon customer service has gone downhill so much this year, so disappointed.",1585,
1585,AmazonHelp,False,Sat Sep 14 16:15:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1584
1586,cust_b5548aab,True,Sat Nov 30 05:03:00 +0000 2024,Been a Prime member for 8 years and this is how you treat loyal customers?,1587,
1587,AmazonHelp,False,Sat Nov 30 05:41:00 +0000 2024,That's not the experience we want you to have. Let us know how we can help via DM.,,1586
1588,cust_daef2b69,True,Mon Oct 14 08:22:00 +0000 2024,Been a Prime member for 8 years and this is how you treat loyal customers?,1589,
1589,AmazonHelp,False,Mon Oct 14 09:44:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1588
1590,cust_4220d405,True,Sun Feb 04 09:48:00 +0000 2024,"Amazon customer service has gone downhill so much this year, so disappointed.",1591,
1591,AmazonHelp,False,Sun Feb 04 11:01:00 +0000 2024,That's not the experience we want you to have. Let us know how we can help via DM.,,1590
1592,cust_a2c58f37,True,Fri Sep 20 12:04:00 +0000 2024,Been a Prime member for 8 years and this is how you treat loyal customers?,1593,
